truth_class,Predicted_class
zumba,doing aerobics
zumba,zumba
zumba,dancing gangnam style
zumba,squat
zumba,zumba
zumba,zumba
zumba,zumba
zumba,zumba
zumba,zumba
zumba,doing aerobics
zumba,tai chi
folding paper,folding paper
folding paper,folding paper
folding paper,folding paper
folding paper,folding paper
folding paper,folding paper
folding paper,reading book
folding paper,folding paper
folding paper,folding paper
folding paper,folding paper
folding paper,folding paper
folding paper,folding paper
folding paper,folding paper
folding paper,folding paper
folding paper,folding paper
folding paper,folding paper
folding paper,bookbinding
folding paper,push up
folding paper,folding paper
folding paper,folding paper
folding paper,folding paper
hoverboarding,hoverboarding
hoverboarding,hoverboarding
hoverboarding,hoverboarding
hoverboarding,singing
hoverboarding,hoverboarding
hoverboarding,hoverboarding
hoverboarding,hoverboarding
hoverboarding,hoverboarding
hoverboarding,hoverboarding
hoverboarding,hoverboarding
hoverboarding,using computer
hoverboarding,hoverboarding
hoverboarding,hoverboarding
hoverboarding,beatboxing
hoverboarding,hoverboarding
hoverboarding,hoverboarding
hoverboarding,hoverboarding
hoverboarding,hoverboarding
hoverboarding,hoverboarding
hoverboarding,hoverboarding
parkour,hugging
parkour,parkour
parkour,parkour
parkour,pushing cart
parkour,parkour
parkour,parkour
parkour,moving furniture
parkour,holding snake
parkour,parkour
parkour,faceplanting
parkour,parkour
parkour,somersaulting
parkour,parkour
shooting goal (soccer),shooting goal (soccer)
shooting goal (soccer),shooting goal (soccer)
shooting goal (soccer),shooting goal (soccer)
shooting goal (soccer),shooting goal (soccer)
shooting goal (soccer),shooting goal (soccer)
shooting goal (soccer),shooting goal (soccer)
shooting goal (soccer),shooting goal (soccer)
shooting goal (soccer),front raises
shooting goal (soccer),shooting goal (soccer)
shooting goal (soccer),dunking basketball
shooting goal (soccer),shooting goal (soccer)
shooting goal (soccer),shooting goal (soccer)
shooting goal (soccer),shooting goal (soccer)
shooting goal (soccer),passing American football (not in game)
shooting goal (soccer),shooting goal (soccer)
shooting goal (soccer),drop kicking
shooting goal (soccer),shooting goal (soccer)
shooting goal (soccer),kicking soccer ball
playing flute,sharpening pencil
playing flute,tying tie
playing flute,playing flute
playing flute,playing flute
playing flute,playing flute
playing flute,playing flute
playing flute,playing flute
playing flute,playing flute
playing flute,playing flute
playing flute,playing clarinet
playing flute,playing flute
playing flute,playing flute
playing flute,playing flute
playing flute,playing flute
playing flute,playing flute
playing flute,playing violin
playing flute,playing recorder
playing flute,playing flute
playing flute,playing flute
doing laundry,doing laundry
doing laundry,doing laundry
doing laundry,doing laundry
doing laundry,doing laundry
doing laundry,doing laundry
doing laundry,changing wheel
doing laundry,doing laundry
doing laundry,hugging
doing laundry,sign language interpreting
doing laundry,doing laundry
doing laundry,doing laundry
doing laundry,digging
doing laundry,doing laundry
doing laundry,doing laundry
doing laundry,doing laundry
doing laundry,doing laundry
doing laundry,gargling
doing laundry,doing laundry
doing laundry,sign language interpreting
doing laundry,doing laundry
doing laundry,doing laundry
doing laundry,doing laundry
folding clothes,folding clothes
folding clothes,folding clothes
folding clothes,folding clothes
folding clothes,folding clothes
folding clothes,folding clothes
folding clothes,folding clothes
folding clothes,ripping paper
folding clothes,folding clothes
folding clothes,folding clothes
folding clothes,folding napkins
folding clothes,stretching leg
folding clothes,folding clothes
folding clothes,folding clothes
folding clothes,contact juggling
folding clothes,baby waking up
folding clothes,cleaning shoes
folding clothes,folding clothes
folding clothes,folding clothes
folding clothes,folding clothes
folding clothes,folding clothes
folding clothes,folding clothes
folding clothes,folding clothes
folding clothes,doing laundry
folding clothes,folding clothes
folding clothes,wrapping present
folding clothes,folding clothes
folding clothes,doing laundry
riding elephant,riding elephant
riding elephant,riding elephant
riding elephant,riding elephant
riding elephant,riding elephant
riding elephant,climbing tree
riding elephant,gargling
riding elephant,riding elephant
riding elephant,riding elephant
riding elephant,sticking tongue out
riding elephant,archery
riding elephant,riding elephant
riding elephant,riding elephant
riding elephant,riding elephant
riding elephant,riding elephant
riding elephant,riding elephant
riding elephant,riding elephant
riding elephant,riding elephant
riding elephant,riding elephant
riding elephant,riding elephant
carrying baby,carrying baby
carrying baby,carrying baby
carrying baby,drinking
carrying baby,carrying baby
carrying baby,hugging
carrying baby,folding clothes
carrying baby,smoking
carrying baby,carrying baby
carrying baby,carrying baby
carrying baby,carrying baby
carrying baby,carrying baby
carrying baby,ripping paper
carrying baby,carrying baby
carrying baby,carrying baby
carrying baby,carrying baby
carrying baby,sneezing
carrying baby,carrying baby
carrying baby,hugging
carrying baby,carrying baby
paragliding,paragliding
paragliding,paragliding
paragliding,abseiling
paragliding,paragliding
paragliding,paragliding
paragliding,paragliding
paragliding,paragliding
paragliding,paragliding
paragliding,skydiving
paragliding,paragliding
paragliding,paragliding
paragliding,unloading truck
paragliding,paragliding
paragliding,paragliding
paragliding,paragliding
paragliding,parasailing
paragliding,paragliding
paragliding,paragliding
paragliding,paragliding
paragliding,slacklining
paragliding,paragliding
paragliding,paragliding
paragliding,flying kite
paragliding,paragliding
paragliding,paragliding
paragliding,paragliding
paragliding,paragliding
egg hunting,egg hunting
egg hunting,egg hunting
egg hunting,drop kicking
egg hunting,picking fruit
egg hunting,egg hunting
egg hunting,reading book
egg hunting,egg hunting
egg hunting,egg hunting
egg hunting,tossing coin
egg hunting,egg hunting
egg hunting,egg hunting
egg hunting,watering plants
egg hunting,egg hunting
egg hunting,egg hunting
egg hunting,playing piano
egg hunting,opening bottle
egg hunting,egg hunting
egg hunting,passing American football (not in game)
egg hunting,egg hunting
egg hunting,tai chi
egg hunting,throwing ball
egg hunting,egg hunting
egg hunting,picking fruit
egg hunting,blowing leaves
egg hunting,egg hunting
egg hunting,egg hunting
egg hunting,egg hunting
egg hunting,egg hunting
egg hunting,egg hunting
egg hunting,egg hunting
egg hunting,egg hunting
egg hunting,egg hunting
egg hunting,passing American football (not in game)
egg hunting,walking the dog
egg hunting,catching or throwing frisbee
egg hunting,egg hunting
skateboarding,skateboarding
skateboarding,texting
skateboarding,skateboarding
skateboarding,skateboarding
skateboarding,hockey stop
skateboarding,skateboarding
skateboarding,skateboarding
skateboarding,skateboarding
skateboarding,skateboarding
skateboarding,pushing car
skateboarding,motorcycling
skateboarding,jumpstyle dancing
skateboarding,skateboarding
skateboarding,skateboarding
skateboarding,answering questions
skateboarding,skateboarding
skateboarding,skateboarding
skateboarding,skateboarding
skateboarding,skateboarding
applauding,celebrating
applauding,shooting goal (soccer)
applauding,applauding
applauding,applauding
applauding,headbutting
applauding,applauding
applauding,applauding
applauding,applauding
applauding,javelin throw
applauding,feeding fish
applauding,applauding
applauding,applauding
applauding,surfing crowd
applauding,applauding
applauding,applauding
applauding,headbutting
applauding,news anchoring
applauding,applauding
applauding,applauding
applauding,testifying
applauding,applauding
applauding,applauding
applauding,sign language interpreting
applauding,celebrating
cooking chicken,barbequing
cooking chicken,cooking chicken
cooking chicken,trimming trees
cooking chicken,frying vegetables
cooking chicken,cooking chicken
cooking chicken,cooking chicken
cooking chicken,cooking chicken
cooking chicken,cooking chicken
cooking chicken,scrambling eggs
cooking chicken,cooking chicken
cooking chicken,eating burger
cooking chicken,cooking egg
cooking chicken,cooking chicken
cooking chicken,breading or breadcrumbing
cooking chicken,bartending
cooking chicken,answering questions
cooking chicken,peeling potatoes
cooking chicken,cooking chicken
cooking chicken,spray painting
cooking chicken,baking cookies
doing aerobics,doing aerobics
doing aerobics,doing aerobics
doing aerobics,dancing ballet
doing aerobics,doing aerobics
doing aerobics,robot dancing
doing aerobics,gymnastics tumbling
doing aerobics,situp
doing aerobics,doing aerobics
doing aerobics,cheerleading
doing aerobics,doing aerobics
doing aerobics,tai chi
doing aerobics,dancing ballet
doing aerobics,pull ups
doing aerobics,doing aerobics
doing aerobics,side kick
doing aerobics,cheerleading
doing aerobics,robot dancing
doing aerobics,jogging
doing aerobics,yoga
doing aerobics,tai chi
doing aerobics,belly dancing
doing aerobics,zumba
doing aerobics,crying
